clustID,cluster_confidence,uniprotACCs
huMAP3_13160.1,6,A2RRP1 O00161 O14653 O14662 O15155 O15400 O15498 O43752 O60499 O75379 O75558 O95183 O95249 O95721 P24001 P46459 P51809 P53801 P54920 P61764 P63027 Q12846 Q12981 Q13190 Q13277 Q15833 Q15836 Q16623 Q5QGZ9 Q5SQN1 Q5T5C0 Q6NUQ1 Q86Y82 Q8N4C7 Q8NFX7 Q8WU76 Q8WVM8 Q96AJ9 Q99747 Q9BV40 Q9H115 Q9NRW7 Q9NYM9 Q9NZ43 Q9P2W9 Q9UEU0 Q9UFG5 Q9UNK0 Q9Y2K9
huMAP3_13161.1,6,O95429 P11309 P26196 P46109 Q07889 Q12796 Q13905 Q6P2E9 Q86TB9 Q86YV5 Q8IU60 Q8IZD4 Q8TAP8 Q96F86 Q9NPI6 Q9NPJ4 Q9Y4F3
huMAP3_13162.1,6,Q92841 Q92945 Q96AE4 Q9H7E2
huMAP3_13163.1,6,Q86YL7 Q96T52 Q9H8M9 Q9NVC3
huMAP3_13164.1,6,O75420 P26196 Q14671 Q3MHD2 Q8TD26 Q8WWM7 Q96F44 Q96MA1 Q99700 Q9BUT9
huMAP3_13165.1,6,P19174 Q15555 Q15691 Q8N4F7 Q8WTX9 Q99501 Q9NQ79 Q9UPY8
huMAP3_13166.1,6,O15244 Q08357
huMAP3_13167.1,6,C9JLW8 O75449 Q9BVA0 Q9BW62 Q9H079
huMAP3_13168.1,6,Q6SJ96 Q96R05 Q9H5J8
huMAP3_13169.1,6,C9JH25 O00562 Q86WH2 Q8IZD6 Q969R2 Q96SU4 Q9BXB5 Q9BZ71 Q9BZ72 Q9H1P3 Q9NS23
huMAP3_13170.1,6,Q86VI3 Q96MA1
huMAP3_13171.1,6,P27540 P81133 Q14190 Q8IXF0 Q96J65 Q9HBZ2
huMAP3_13172.1,6,O60673 P49005 Q92805 Q9HCU8
huMAP3_13173.1,6,Q6NSI4 Q96MH7
huMAP3_13174.1,6,Q8N7B1 Q9NXL9 Q9UHR5 Q9UJA3
huMAP3_13175.1,6,B5ME19 O00303 O15371 O15372 O75821 O75822 P55884 P60228 P60842 P78344 Q04637 Q13347 Q14152 Q14240 Q5JSZ5 Q7L2H7 Q99613 Q9P2D0 Q9UBQ5 Q9Y262
huMAP3_13176.1,6,O14640 P03952 P23416 Q53FD0 Q5FYA8 Q9BXA7 Q9NQX3
huMAP3_13177.1,6,P57087 Q05084 Q7RTV5 Q8NDH6 Q8TES7 Q969P6 Q96ST8 Q99967 Q9NRD5 Q9Y613
huMAP3_13178.1,6,Q16581 Q8N2A8 Q8TD90 Q92968
huMAP3_13179.1,6,A0A0A6YYL3 A0JP26 B2RU33 Q86YR6 Q8N427
huMAP3_13180.1,6,O75911 P51788 P51828 P55212 P57054 P98196 Q12809 Q5XXA6 Q8IWR1 Q8NBS3 Q8WU39 Q9HBI6 Q9NP31 Q9NS40
huMAP3_13181.1,6,O43157 O43820 P49789 Q14CB8 Q96AZ6
huMAP3_13182.1,6,P54274 Q15554 Q96AP0 Q9BSI4 Q9BTL3 Q9H816 Q9NUX5 Q9NYB0
huMAP3_13183.1,6,O60895 Q4G0S4 Q86VD7 Q96DP5
huMAP3_13184.1,6,A8MWY0 O43490 Q68DE3 Q86TY3
huMAP3_13185.1,6,P02652 Q6DHV5
huMAP3_13186.1,6,Q12864 Q6GMV3 Q9BTV5
huMAP3_13187.1,6,O95833 P09919
huMAP3_13188.1,6,P07148 Q6PIZ9 Q96EK6
huMAP3_13189.1,6,Q16778 Q8N884 Q8WVD3 Q9UPP1
huMAP3_13190.1,6,P53671 P80365 Q05469 Q96C90
huMAP3_13191.1,6,P04070 Q10469 Q8NHP6 Q8WVI0 Q969Z3
huMAP3_13192.1,6,P30533 P98155
huMAP3_13193.1,6,O15541 O43318 P08235 P24278 P35247 Q15750 Q8N4J0 Q8N5C8 Q8TF63 Q96B70 Q9NYJ8
huMAP3_13194.1,6,Q86T90 Q96NB1
huMAP3_13195.1,6,O60281 Q13291
huMAP3_13196.1,6,Q4ZG55 Q8IWF6 Q8NEG7 Q96S38
huMAP3_13197.1,6,P06126 Q5VXT5 Q9BXJ8 Q9H6Y7
huMAP3_13198.1,6,P35499 Q01118 Q13467 Q702N8 Q9BQE4 Q9H461 Q9UKP6 Q9UP38 Q9UQD0
huMAP3_13199.1,6,Q8N539 Q96JY0
huMAP3_13200.1,6,Q92629 Q9UBS3
huMAP3_13201.1,6,O00629 O14529 Q8TET4
huMAP3_13202.1,6,O95661 P46199 Q96IZ6
huMAP3_13203.1,6,P42574 P78382 Q16322
huMAP3_13204.1,6,Q6IA69 Q9BQE6 Q9BV81 Q9UKJ5
huMAP3_13205.1,6,Q496Y0 Q8NDV7 Q9H9G7 Q9HCJ0 Q9HCK5 Q9UKV8 Q9UL18 Q9UPQ9
huMAP3_13206.1,6,P28330 P61586 Q6P6B7
huMAP3_13207.1,6,O14904 Q6ZVP2
huMAP3_13208.1,6,O60393 P13725 Q13461 Q49AR2
huMAP3_13209.1,6,Q6ZN57 Q8N184 Q8N9K5 Q96N20 Q9NQZ8
huMAP3_13210.1,6,O95373 P07741 Q5SRE7 Q6FIF0 Q96LW9
huMAP3_13211.1,6,O43174 Q8NE79 Q92953 Q9BQ31 Q9H3M0 Q9NR82
huMAP3_13212.1,6,O15540 O95907 P78549 Q6ZSI9 Q8NFI3 Q96DC9 Q9NP59 Q9UBM1
huMAP3_13213.1,6,P20700 P50402 Q8N357 Q9BSR8
huMAP3_13214.1,6,A2RRH5 Q7Z7A1 Q92805 Q9Y3Q7
huMAP3_13215.1,6,P14672 Q8WU79 Q96S37
huMAP3_13216.1,6,O60784 O75674 Q5JTB6 Q6ZVM7 Q9H0E2 Q9NWM3
huMAP3_13217.1,6,P10619 P50053 P51449 Q8NEP7
huMAP3_13218.1,6,Q99457 Q9BRC7 Q9ULW6
huMAP3_13219.1,6,O95258 Q15116 Q96A46
huMAP3_13220.1,6,O95436 Q9BRT2
huMAP3_13221.1,6,P07492 Q9H114
huMAP3_13222.1,6,P60983 Q7Z4H3 Q86X67
huMAP3_13223.1,6,O60331 Q5T7N3
huMAP3_13224.1,6,O14578 P55291 Q9BST9
huMAP3_13225.1,6,Q5JT25 Q9H0N0
huMAP3_13226.1,6,O43361 O75123
huMAP3_13227.1,6,P14859 P53367 P54652 P57076 Q00613 Q03933 Q05397 Q14249 Q2TAL8 Q3B7T1 Q5JPI3 Q5T6F2 Q6P3W7 Q7Z434 Q8IWE2 Q92783 Q96FZ2 Q96PF1 Q96RA2 Q9BQC3 Q9H6K1 Q9NVT9 Q9NZL4 Q9ULV5
huMAP3_13228.1,6,A6PVS8 Q13508 Q14914 Q6P4H8
huMAP3_13229.1,6,Q6P6B1 Q9BVJ7
huMAP3_13230.1,6,O15405 Q8NA56 Q9HCS5
huMAP3_13231.1,6,O75093 P28222 P43007 Q14435 Q6IQ20 Q8WXH0 Q9H2X3 Q9NNX6 Q9ULS5 Q9Y5W8 Q9Y644
huMAP3_13232.1,6,O14792 O15240 O95750 P22301 Q14507 Q9NYY1
huMAP3_13233.1,6,O43924 O95164 P30307 P51157 Q92834 Q9BXI6 Q9NRR6
huMAP3_13234.1,6,Q8NCI6 Q9H159 Q9H9B4
huMAP3_13235.1,6,A6NMD2 P33778 Q08AF8 Q14493
huMAP3_13236.1,6,Q9H6U6 Q9Y4P8
huMAP3_13237.1,6,Q63HR2 Q8TD16 Q92608 Q96G01
huMAP3_13238.1,6,O95990 Q8N752 Q8WVL7 Q9NP61 Q9UIM3
huMAP3_13239.1,6,O00628 O14832 P09110 Q5I0X4 Q8WY41 Q92968
huMAP3_13240.1,6,P17021 P26022 Q14593 Q14767 Q5EBL2 Q63HK3 Q6ZNH5 Q7L945 Q8IZM8 Q8TF50 Q96BR6 Q96BV0 Q96JF6 Q96SK3 Q9BRH9
huMAP3_13241.1,6,Q86WI0 Q8N584 Q8NGN1 Q8WUG5 Q9H1Z9
huMAP3_13242.1,6,P26447 Q15319 Q9BUN5 Q9BXY8
huMAP3_13243.1,6,O75151 P17096
huMAP3_13244.1,6,O75436 P59542 Q4G0F5 Q5JTD7 Q5T1M5 Q6ZVT6 Q92609 Q96NW4 Q96QK1 Q9UBQ0
huMAP3_13245.1,6,P01009 Q8NHS2
huMAP3_13246.1,6,P37231 Q8NCA9 Q96CP2
huMAP3_13247.1,6,Q5MJ07 Q6ICB0 Q86TP1 Q8IV20
huMAP3_13248.1,6,P05181 Q96DB5 Q9UNK4
huMAP3_13249.1,6,O95751 P09341 P19875 P19876 Q86UB9 Q8ND61 Q9NR09 Q9ULL1 Q9Y5C1
huMAP3_13250.1,6,P78330 Q496F6 Q5VWZ2
huMAP3_13251.1,6,Q7L5A8 Q9NZD1 Q9UGP8
huMAP3_13252.1,6,P14854 Q6QAJ8 Q96PB1
huMAP3_13253.1,6,Q7Z5A7 Q96LR4 Q9NS93 Q9NT99 Q9Y4C0
huMAP3_13254.1,6,P0C7U0 Q05D32 Q5R3F8
huMAP3_13255.1,6,O60248 P16298
huMAP3_13256.1,6,Q5U4P2 Q8N5H3 Q969U7
huMAP3_13257.1,6,P30405 Q8WZA0 Q96S19 Q9BRT3
huMAP3_13258.1,6,P36021 Q03393 Q8N6K0
huMAP3_13259.1,6,O94967 Q5T7B8 Q9BY76 Q9BZE0 Q9NRN7
huMAP3_13260.1,6,P51797 Q96DT6
huMAP3_13261.1,6,P43361 P55197 Q8TEK3 Q8WVI0 Q96HA4 Q96T68 Q9BQF6
huMAP3_13262.1,6,O95391 Q14147 Q6ZUX7 Q86YS6 Q8WUQ7 Q96NB3 Q9H5V9
huMAP3_13263.1,6,Q8N4E4 Q9BYD9
huMAP3_13264.1,6,O75677 O75679
huMAP3_13265.1,6,P25106 P30049 P59536 Q8N966
huMAP3_13266.1,6,P0C7T5 P54253 Q96RK0 Q99592
huMAP3_13267.1,6,P0C7X2 Q9H361
huMAP3_13268.1,6,Q7L1V2 Q9UKI2 Q9UL19
huMAP3_13269.1,6,O60907 O75376 Q13227 Q6UB98 Q6UB99 Q6ZQQ6 Q9BQ87 Q9BZK7 Q9C0A6 Q9Y258 Q9Y618
huMAP3_13270.1,6,Q96S55 Q9H0I2 Q9P2K8
huMAP3_13271.1,6,P48552 P60880 Q14183 Q16619 Q5TZA2 Q7Z4K8 Q9C0D7 Q9UDY8 Q9Y223
huMAP3_13272.1,6,P22830 Q86UV6 Q96BT7
huMAP3_13273.1,6,O75037 P35713 Q7L4I2 Q7Z4N8 Q7Z4S6
huMAP3_13274.1,6,O60443 O60939 O76095 P21359 P50748 P56192 Q63HN8 Q8TBP5 Q96H72 Q9BPY3 Q9H0V1 Q9NUY8 Q9Y263 Q9Y646
huMAP3_13275.1,6,O95453 Q13895 Q86U38
huMAP3_13276.1,6,Q6IPW1 Q96BF6 Q96RE7
huMAP3_13277.1,6,O43313 Q6MZZ7 Q9UPT8
huMAP3_13278.1,6,P43356 Q5T9G4 Q7Z6V5 Q96EY9
huMAP3_13279.1,6,P12429 Q5T655 Q8IYF1 Q9H9V9
huMAP3_13280.1,6,P49281 Q9BUM1 Q9HAB3
huMAP3_13281.1,6,O75678 Q6P4I2 Q8TDB8
huMAP3_13282.1,6,Q15349 Q15418 Q16816 Q6NXR0
huMAP3_13283.1,6,O15347 O60869 O94953 P26358 Q14320 Q15916 Q8N1G4 Q9BSH4 Q9BY42 Q9BZZ5 Q9Y247
huMAP3_13284.1,6,Q5VUB5 Q96NL1 Q9NPH3 Q9P0K1
huMAP3_13285.1,6,P04798 P36551 Q9UKA9
huMAP3_13286.1,6,Q5T197 Q8N112 Q8NHP6
huMAP3_13287.1,6,A6NHG4 Q99583 Q9HAP2 Q9NP71 Q9UH92
huMAP3_13288.1,6,O43805 Q86VQ0
huMAP3_13289.1,6,Q7Z5A8 Q96RS6 Q9NVM4
huMAP3_13290.1,6,P15692 P17948 P49765 Q8N5D6
huMAP3_13291.1,6,O00755 P56705 P56706 Q5T9L3
huMAP3_13292.1,6,P58335 P60033 P63267 Q13938 Q6Y2X3 Q8WTR4 Q969P0 Q9C019 Q9UM01
huMAP3_13293.1,6,P11226 Q8N2K1 Q9H3S4
huMAP3_13294.1,6,O95433 Q13015 Q8TDB4 Q96JE9 Q9BYT3 Q9NW81 Q9UPN7 Q9Y5A9
huMAP3_13295.1,6,Q8WUA8 Q96EM0 Q9Y5T4
huMAP3_13296.1,6,P30953 Q15399 Q96DR8 Q9Y2C9
huMAP3_13297.1,6,O60239 P61019 P62491 Q15907 Q5JSH3 Q6WKZ4 Q7L804 Q7L8J4 Q96EY8 Q96G01
huMAP3_13298.1,6,Q496J9 Q5TZ20 Q8N5J2
huMAP3_13299.1,6,A6NFI3 O43361 P17021 P26022 P98095 Q12805 Q14593 Q14767 Q3KP31 Q3ZCT1 Q5EBL2 Q63HK3 Q6ZNH5 Q7L945 Q8N3J9 Q8N972 Q8TF50 Q96BR6 Q96BV0 Q96JF6 Q96RD2 Q96SK3 Q9BRH9 Q9H7X3
huMAP3_13300.1,6,Q00059 Q8N9N8 Q96I15
huMAP3_13301.1,6,O75077 O75078 Q6UXB1 Q9NZ45
huMAP3_13302.1,6,A6NHX0 P58004 Q8WTX7 Q96S15 Q9NXC5
huMAP3_13303.1,6,B1AK53 Q5T0Z8 Q9UHR4
huMAP3_13304.1,6,P02144 Q14108 Q92886
huMAP3_13305.1,6,O95153 Q96LW7 Q9BZW8
huMAP3_13306.1,6,O60934 Q6P656
huMAP3_13307.1,6,P05091 Q02252 Q9H2A2
huMAP3_13308.1,6,P42263 P48058
huMAP3_13309.1,6,Q6IA69 Q9UKJ5
huMAP3_13310.1,6,P40818 Q02241 Q4VC31 Q5HYK7 Q7RTP6 Q8IY33 Q8NEM2 Q8TA94 Q9H0H5 Q9NY37 Q9Y5K6
huMAP3_13311.1,6,O14556 Q8IWE4 Q9UN70
huMAP3_13312.1,6,O43399 O60391 P55327 Q16890 Q8TCU5 Q96J77 Q9H6X5
huMAP3_13313.1,6,Q12986 Q13233 Q6P2H3 Q8TAQ5 Q9BYK8 Q9UJV8
huMAP3_13314.1,6,P02655 Q8WTP9 Q9HAU8
huMAP3_13315.1,6,P54829 Q8IVP9
huMAP3_13316.1,6,Q5T2E6 Q96Q15 Q9UK00
huMAP3_13317.1,6,P58417 Q3SXY7 Q5VW38
huMAP3_13318.1,6,O96033 P53674
huMAP3_13319.1,6,Q05996 Q96GM1
huMAP3_13320.1,6,Q6SZW1 Q86VV8 Q92503 Q96JH8 Q9H7M9 Q9HAW0 Q9UBK5
huMAP3_13321.1,6,P51668 Q4ZG55 Q8TCY9
huMAP3_13322.1,6,P00390 P00918 P10768 P60174 Q9H477
huMAP3_13323.1,6,P0C5J1 Q7Z2G1 Q8TER5 Q96B23
huMAP3_13324.1,6,A1A4S6 A6NI28 O60890 Q6UWV6 Q9UNA1
huMAP3_13325.1,6,P0CG13 P40937 Q8WVB6 Q96QE3 Q9BVC3
huMAP3_13326.1,6,P36269 P43007
huMAP3_13327.1,6,P02771 P31937 Q8NFY9 Q92564 Q96PN6 Q9BU19 Q9UIF9
huMAP3_13328.1,6,O75167 O95231 P0CG38 P50995 P62736 P68032 Q01518 Q8N0Z2 Q8TCA0 Q9HB29 Q9NRX3
huMAP3_13329.1,6,P0C7V8 P20226 P52655 P52657 P62380 Q9H467
huMAP3_13330.1,6,P12259 P78380 Q13201
huMAP3_13331.1,6,Q5JNZ3 Q6ZSS3 Q9HCM9
huMAP3_13332.1,6,Q06141 Q6UW15 Q9NRG0
huMAP3_13333.1,6,P23769 Q01524 Q8IX07 Q9BUP3
huMAP3_13334.1,6,Q16762 Q8N9Y4
huMAP3_13335.1,6,O95359 P82094 Q496Y0 Q8IVL1 Q9BUH8 Q9NQV5 Q9P2W1
huMAP3_13336.1,6,Q70EL2 Q92786 Q9UBZ4 Q9Y580
huMAP3_13337.1,6,A6XGL0 O60238 Q05516 Q6QEF8 Q8N6I1 Q96D98 Q9BSU1 Q9H6U6 Q9HCI5 Q9HD36 Q9Y4P8
huMAP3_13338.1,6,Q2KHT3 Q8N1B4 Q9H4P4 Q9NPF7 Q9UHY7
huMAP3_13339.1,6,O60711 Q05209 Q06187 Q9H939 Q9ULM0 Q9Y2K5 Q9Y330
huMAP3_13340.1,6,O15232 O43854 Q8IZM9
huMAP3_13341.1,6,O14944 Q68CP4 Q9Y5L3
huMAP3_13342.1,6,A6NIX2 Q15654 Q16825 Q7Z2Z2 Q96IF1
huMAP3_13343.1,6,Q15181 Q16836 Q96C90
huMAP3_13344.1,6,P30307 Q92834
huMAP3_13345.1,6,A6NGB9 O00401 O43150 O43516 O43639 O75334 P16333 P22681 P42684 P55160 Q15464 Q400G9 Q56UQ5 Q5SYE7 Q6T4R5 Q6UXX5 Q6ZUJ8 Q70E73 Q7L576 Q8IZP0 Q8N8S7 Q8TC57 Q8TF74 Q8WUW1 Q8WXE0 Q92558 Q96F07 Q99704 Q9NYB9 Q9P206 Q9ULV8 Q9UPY6 Q9UQB8 Q9Y2A7 Q9Y6W5
huMAP3_13346.1,6,Q15007 Q69YN4 Q75N03 Q86U44 Q8NDT2 Q9HCE5
huMAP3_13347.1,6,P22670 P48378 P48380 Q12872 Q8IZL9 Q8WV07 Q92949 Q96NH3 Q9NRH1 Q9Y6A4
huMAP3_13348.1,6,Q86VH4 Q9UQ13
huMAP3_13349.1,6,P53370 Q53S33 Q6P2I3 Q96GK7
huMAP3_13350.1,6,A6NCS6 O15327 Q8N4L1
huMAP3_13351.1,6,O14796 P78324 Q01973 Q5TFQ8 Q9P1W8
huMAP3_13352.1,6,O43361 O75123 O75969 P10644 P11137 P13861 P17612 P22612 P22694 P24588 P31321 P31323 P51817 Q12802 Q15506 Q15691 Q5VU43 Q68DQ2 Q76N32 Q86UN6 Q8N6U8 Q92667 Q96SN8 Q99996 Q9BSF0 Q9BZX4 Q9HAT0 Q9UI33 Q9UKA4 Q9Y2D5
huMAP3_13353.1,6,O96013 P22670 P32314 P48378 P48380 Q8IZL9 Q8WV07 Q92949 Q96NH3 Q9NRH1 Q9UKT7 Q9Y6A4
huMAP3_13354.1,6,P35453 Q96NU1 Q9Y468
huMAP3_13355.1,6,P27361 P28482 P51812 Q15256 Q8WZ73 Q9H8X9
huMAP3_13356.1,6,Q5JXC2 Q92934
huMAP3_13357.1,6,645345 Q2MKA7 Q8NDY6 Q8WYQ3 Q9UNN5 Q9Y3Y2
huMAP3_13358.1,6,Q5JRK9 Q5VY80
huMAP3_13359.1,6,P25098 P35626 Q5JVS0 Q96T49
huMAP3_13360.1,6,O00571 P03950 P07998 P09016 P09630 P10153 P12724 P13489 P17482 P17483 P31267 P34096 Q00056 Q9UDV7
huMAP3_13361.1,6,O00192 O15169 O60716 P04150 P10275 P12830 P19022 P24278 P25054 P26232 P35221 P35222 P55283 P55286 P55287 P55289 Q49AM1 Q5JTC6 Q86UP0 Q8N141 Q8TBB5 Q99569 Q9NSA3 Q9NZG7 Q9P2G4 Q9UI47 Q9Y6N8
huMAP3_13362.1,6,P23508 Q15797 Q5VWQ8 Q6P1R3 Q7Z6G8 Q86YF9 Q96PV0 Q99490 Q9UJF2
huMAP3_13363.1,6,P13385 P63000 Q06889 Q14116
huMAP3_13364.1,6,O95219 O95810 Q5VWJ9 Q9BV79 Q9HB71 Q9UNH6 Q9Y5R6
huMAP3_13365.1,6,O60879 O75541 P06703 Q96GN5
huMAP3_13366.1,6,P01215 P43378 Q13496 Q9C0I1
huMAP3_13367.1,6,O60403 Q08334 Q75V66 Q8NGD1 Q99835
huMAP3_13368.1,6,P07320 P22301 Q9P0R6 Q9ULC0 Q9Y2R2
huMAP3_13369.1,6,O15479 O15481 Q96L21 Q96LZ2 Q96M61
huMAP3_13370.1,6,Q12805 Q5EBL2 Q9NW07
huMAP3_13371.1,6,Q00013 Q2WEN9 Q8IVC4
huMAP3_13372.1,6,P33778 Q6P1M0 Q96IW7
huMAP3_13373.1,6,P05177 P54764 Q12946 Q8WXQ8
huMAP3_13374.1,6,O95630 Q8IVW4 Q8IXM7
huMAP3_13375.1,6,P39687 Q5VVJ2
huMAP3_13376.1,6,P51911 Q96EZ4 Q9ULK6
huMAP3_13377.1,6,A2RRL7 P50579
huMAP3_13378.1,6,A0AUZ9 A8MW92 C9JHY2 Q7Z3B3 Q9BVI0 Q9H7Z6 Q9H9L4 Q9NX74 Q9P2N6
huMAP3_13379.1,6,O14795 O95057 Q96HU8 Q9UPW8
huMAP3_13380.1,6,A8MTJ3 O14924 O43566 O60262 P08754 P09471 P16520 P19087 P47736 P50148 P50150 P50151 P61952 P62873 P63211 P63215 P63218 Q03113 Q14344 Q5T2D3 Q684P5 Q86YJ7 Q9HAV0 Q9NPQ8
huMAP3_13381.1,6,A1L4L8 P01178 Q14990 Q7Z3S9 Q8NCR6 Q9GZT8
huMAP3_13382.1,6,O43615 P02461 Q9UIH9
huMAP3_13383.1,6,O75459 Q12851 Q147X3 Q5VZE5 Q9BRA0 Q9BST9 Q9NPH2
huMAP3_13384.1,6,O43556 P51512 Q04756 Q2VWP7 Q5VUB5 Q6P995 Q8IZ57 Q96NL1 Q9NPF2 Q9NPH3
huMAP3_13385.1,6,P51687 Q14061 Q5MJ09 Q9BSY4
huMAP3_13386.1,6,A1IGU5 O94868 Q6XZF7 Q71RH2 Q8WV41 Q96HR8 Q9NQY0
huMAP3_13387.1,6,O60682 P22061 P30040 Q15399 Q8IZ83 Q96LI9 Q9Y2C9 Q9Y315
huMAP3_13388.1,6,O00116 Q05996 Q96GM1
huMAP3_13389.1,6,O75077 O95970
huMAP3_13390.1,6,Q68DV7 Q9UBV8
huMAP3_13391.1,6,O60548 O75095 Q3SYB3 Q75N90 Q8IYQ7
huMAP3_13392.1,6,O75356 O95479 P04066 P07686 P15586 Q8NBM8 Q8NCC3 Q9BSY4 Q9NRD1 Q9UMR5
huMAP3_13393.1,6,O14513 O14782 O15066 Q16775 Q4LDG9 Q5T5Y3 Q8N1E2 Q92845 Q96EP5 Q9HCH0 Q9Y496 Q9Y4C4
huMAP3_13394.1,6,P41227 Q13568 Q3SY00 Q6N069 Q86TB3 Q9BSU3 Q9BXJ9 Q9GZZ1 Q9NX55
huMAP3_13395.1,6,A0A8I5KSH1 Q2M3G0 Q86SQ9 Q96E22
huMAP3_13396.1,6,O94933 P43115 Q9NQ66
huMAP3_13397.1,6,Q9H040 Q9H3Q1 Q9UMY4
huMAP3_13398.1,6,P02753 Q8IXL7 Q969T3
huMAP3_13399.1,6,Q5TC12 Q96E11 Q9BQ69
huMAP3_13400.1,6,Q6UVM3 Q9Y5E3 Q9Y5F1
huMAP3_13401.1,6,O75391 P47712 Q16719
huMAP3_13402.1,6,O14948 O75030 P19484 P19532 Q8N6Q8
huMAP3_13403.1,6,Q15620 Q9H9L3
huMAP3_13404.1,6,O95751 Q17RB0 Q86TG7 Q9BWD3 Q9BXD5
huMAP3_13405.1,6,Q14764 Q49MG5
huMAP3_13406.1,6,P02771 P31937 Q2TB18 Q92564 Q96PN6 Q9BU19 Q9UIF9
huMAP3_13407.1,6,O95876 Q7Z6Z7 Q92902 Q9BT04 Q9BU20 Q9ULD6
huMAP3_13408.1,6,O60749 P22004 Q13596 Q14CZ8 Q5T8I9 Q6UXH9 Q86XE0 Q8N0U7 Q8WX77 Q9NR64 Q9UNH7 Q9Y5X3
huMAP3_13409.1,6,Q13772 Q8N945
huMAP3_13410.1,6,B1AK53 Q5T0Z8 Q6L8Q7 Q9NP80 Q9UHR4
huMAP3_13411.1,6,A6NDY0 A6NI79 O75439 P01160 P20155 P30047 P60022 Q01433 Q10713 Q17RF5 Q5TIA1 Q8TDN2 Q8TEL6 Q8WV74 Q9BQB4 Q9BSH4 Q9HC36
huMAP3_13412.1,6,Q86TV6 Q96LR7
huMAP3_13413.1,6,P01222 Q6R327 Q9HBH9
huMAP3_13414.1,6,Q6PIZ9 Q8IXS8 Q96LR7
huMAP3_13415.1,6,A6NEL2 Q53LP3 Q8NCN4 Q96F45 Q9H2X6 Q9H7S9 Q9HCM7 Q9NYF3
huMAP3_13416.1,6,P04733 P14920 Q6PH85 Q9P2K6
huMAP3_13417.1,6,Q8N434 Q8TCW7 Q9NQC3
huMAP3_13418.1,6,B7WP89 P33981 Q5VST6 Q8NDZ2 Q9H4A5 Q9P296
huMAP3_13419.1,6,O75563 Q5VWT5 Q86WV1
huMAP3_13420.1,6,Q5JTB6 Q9BQY6 Q9BXX0
huMAP3_13421.1,6,O15294 P51610 Q6N021 Q8TBB0 Q9H0W7 Q9NWW0
huMAP3_13422.1,6,O75072 O75094 O95025 O95084 O95631 P09630 P10147 P16234 P56730 P61647 Q04741 Q13275 Q13822 Q15198 Q8TB73 Q8TE56 Q8TE58 Q8TE59 Q9BXJ2 Q9Y662
huMAP3_13423.1,6,O75477 P51452 Q6XE38
huMAP3_13424.1,6,A6NCL7 P37235 P53602 P61601 P80192 P84074 Q02779 Q16384 Q86UW9
huMAP3_13425.1,6,P17482 P31274
huMAP3_13426.1,6,P17019 Q96KN9
huMAP3_13427.1,6,P10632 P11712 P33260 P33261 Q00536 Q14728 Q86V21 Q9NX78
huMAP3_13428.1,6,O43865 P78337 Q3L8U1 Q68CJ9 Q8NE31 Q92914 Q96HN2
huMAP3_13429.1,6,P43657 Q8TCC7 Q96GS6 Q9P0S3
huMAP3_13430.1,6,Q13057 Q8N137 Q9BQ13
huMAP3_13431.1,6,P08779 P12035 P48668 Q01546 Q7Z794 Q8N1N4
huMAP3_13432.1,6,O75521 O95714 P23025 Q04837 Q13011 Q96JN8 Q96LW4 Q96T17 Q9BXG8 Q9HBT8 Q9P126 Q9UKA1 Q9Y4E5 Q9Y5T5
huMAP3_13433.1,6,Q2WEN9 Q5BJF6
huMAP3_13434.1,6,O75807 P19622 Q9HB21
huMAP3_13435.1,6,Q13322 Q8IX04 Q8NDC4 Q8NEV4 Q9P242
huMAP3_13436.1,6,A6NMX2 O43432 O60516 O60573 O75420 P06730 Q13541 Q13542 Q6Y7W6 Q9NRA8 Q9UNK9
huMAP3_13437.1,6,O15146 P05186 P67812 Q14469 Q15005 Q2M3T9 Q6DKI7 Q8N1E6 Q9BY50 Q9BZR6 Q9NP99 Q9UKF2 Q9Y6A9 Q9Y6F9
huMAP3_13438.1,6,Q14500 Q7Z695 Q9NP78 Q9NPA1
huMAP3_13439.1,6,P48637 Q8N5C1
huMAP3_13440.1,6,A2RRH5 Q7Z7A1 Q8N7X1 Q92805 Q9Y3Q7
huMAP3_13441.1,6,P78330 Q9H1J1
huMAP3_13442.1,6,P31273 Q8TAY7 Q9BR61
huMAP3_13443.1,6,P23246 Q15233 Q56NI9 Q5BKY9 Q86XN7 Q86XU0 Q8WXF1 Q96BM0 Q9Y5N6
huMAP3_13444.1,6,O95221 P62837
huMAP3_13445.1,6,O14604 Q6UWE0 Q96FV0 Q96G79 Q9NS40
huMAP3_13446.1,6,Q07002 Q8NA56
huMAP3_13447.1,6,O15061 O60861 Q9NZQ3
huMAP3_13448.1,6,P42574 P78382
huMAP3_13449.1,6,Q71RS6 Q9NRK6
huMAP3_13450.1,6,Q9NYK5 Q9P2P6
huMAP3_13451.1,6,P37059 Q5VZF2
huMAP3_13452.1,6,O95460 P21941 P78540
huMAP3_13453.1,6,O75414 Q3MUY2 Q66K41
huMAP3_13454.1,6,O43761 Q86W50 Q9NPC4 Q9NUM3
huMAP3_13455.1,6,Q4KMZ8 Q6T4P5 Q9UBY5
huMAP3_13456.1,6,O43739 O60759 O75971 Q15438 Q8WWN9 Q92786 Q969H4 Q96HB5 Q99418 Q9P2Q2 Q9UIA0 Q9Y2L6
huMAP3_13457.1,6,Q14031 Q8NE00 Q9H9P2
